Timestamp,Source_IP,Destination_IP,Protocol,Activity,Threat_Type,Severity,Status,Label
4/7/2026 4:51,192.168.10.243,192.168.44.72,UDP,Abnormal lookup,Phishing,High,Detected,Suspicious
1/29/2026 19:07,192.168.183.129,172.30.147.113,HTTP,Unauthorized access,Malware Activity,Low,Blocked,Suspicious
4/17/2026 17:20,172.25.162.249,172.19.208.194,TCP,High request rate,ARP Spoofing,Low,Detected,Normal
2/17/2026 2:56,10.210.197.141,10.88.33.119,TCP,Connection retry,Malware Activity,Low,Blocked,Suspicious
2/24/2026 5:34,10.170.112.171,172.27.167.83,DNS,Abnormal lookup,SQL Injection,Low,Detected,Suspicious
4/19/2026 10:08,172.25.118.78,192.168.240.137,UDP,Connection retry,Malware Activity,Medium,Monitored,Suspicious
2/18/2026 11:53,10.109.84.58,172.28.80.81,HTTP,Repeated requests,DDoS,Medium,Blocked,Normal
2/8/2026 8:58,172.25.161.45,10.98.57.55,TCP,Repeated requests,ARP Spoofing,Medium,Monitored,Suspicious
1/19/2026 11:40,192.168.148.175,192.168.183.109,HTTP,High request rate,DNS Poisoning,High,Blocked,Normal
3/17/2026 2:06,10.38.134.172,10.9.225.181,ARP,Normal traffic,Malware Activity,High,Monitored,Suspicious
1/27/2026 7:49,192.168.242.40,10.147.182.131,UDP,High request rate,DDoS,High,Detected,Suspicious
2/22/2026 2:16,172.31.218.93,192.168.18.241,ARP,Unauthorized access,ARP Spoofing,High,Detected,Normal
3/6/2026 9:09,10.114.219.118,10.105.64.208,ARP,Regular communication,DNS Poisoning,Medium,Detected,Suspicious
2/12/2026 18:06,192.168.5.2,172.18.139.24,UDP,Normal traffic,DNS Poisoning,High,Detected,Normal
1/12/2026 12:42,10.170.244.77,192.168.104.209,DNS,Normal traffic,DNS Poisoning,Low,Monitored,Normal
1/25/2026 13:12,10.5.32.3,172.26.57.34,ARP,Regular communication,ARP Spoofing,Medium,Monitored,Normal
2/3/2026 2:44,192.168.183.251,10.167.60.231,ARP,Repeated requests,DNS Poisoning,Medium,Blocked,Normal
3/26/2026 8:24,172.21.243.246,192.168.107.74,TCP,Repeated requests,DNS Poisoning,Medium,Blocked,Normal
2/5/2026 10:40,10.192.74.13,172.17.154.107,ARP,Unauthorized access,Phishing,Low,Detected,Suspicious
4/4/2026 4:18,192.168.87.169,10.158.209.18,UDP,Normal traffic,DNS Poisoning,High,Blocked,Normal
3/26/2026 9:29,10.240.121.94,172.22.185.33,DNS,Abnormal lookup,SQL Injection,Medium,Blocked,Suspicious
2/22/2026 13:40,10.15.101.164,10.102.245.200,UDP,Unauthorized access,Malware Activity,High,Blocked,Suspicious
2/11/2026 8:51,172.25.213.194,192.168.93.245,ARP,High request rate,Phishing,High,Detected,Normal
1/18/2026 13:41,10.197.17.110,10.159.132.60,TCP,Suspicious packet flow,SQL Injection,High,Detected,Normal
2/16/2026 15:27,172.28.161.120,10.122.212.72,HTTP,Normal traffic,Brute Force,Low,Monitored,Suspicious
1/19/2026 4:54,192.168.197.127,10.205.111.114,TCP,Abnormal lookup,Phishing,High,Blocked,Suspicious
2/22/2026 7:49,192.168.71.90,172.23.79.31,HTTP,Regular communication,DNS Poisoning,High,Blocked,Normal
2/12/2026 3:34,172.24.224.241,192.168.109.4,DNS,Connection retry,Brute Force,Medium,Detected,Suspicious
3/4/2026 3:29,172.28.217.131,10.127.180.67,DNS,Suspicious packet flow,Brute Force,Low,Blocked,Suspicious
3/31/2026 17:59,10.140.123.93,172.18.4.252,UDP,Connection retry,DDoS,High,Detected,Suspicious
2/8/2026 13:59,10.210.221.109,192.168.222.189,HTTP,High request rate,ARP Spoofing,Medium,Monitored,Suspicious
2/17/2026 22:40,192.168.150.118,10.150.189.75,DNS,Regular communication,Phishing,Medium,Blocked,Normal
4/28/2026 2:38,172.31.143.63,192.168.202.96,DNS,Abnormal lookup,DDoS,Medium,Monitored,Normal
2/4/2026 23:59,192.168.167.86,172.16.101.19,TCP,Normal traffic,DNS Poisoning,High,Blocked,Normal
2/25/2026 7:17,10.198.147.143,172.23.30.177,UDP,Regular communication,Brute Force,High,Blocked,Normal
4/26/2026 21:35,192.168.94.106,192.168.170.123,TCP,High request rate,Phishing,Low,Detected,Suspicious
3/27/2026 10:36,192.168.13.68,192.168.239.197,DNS,Suspicious packet flow,SQL Injection,High,Monitored,Normal
4/13/2026 8:20,192.168.8.81,192.168.139.184,ARP,Abnormal lookup,Phishing,Medium,Detected,Normal
1/18/2026 16:32,172.23.25.158,172.26.104.238,TCP,High request rate,Brute Force,Low,Monitored,Suspicious
2/3/2026 3:56,172.24.42.39,172.27.186.75,DNS,Abnormal lookup,Brute Force,Medium,Blocked,Normal
4/17/2026 21:30,10.69.161.133,172.27.96.227,UDP,Normal traffic,DNS Poisoning,High,Monitored,Suspicious
2/26/2026 0:02,192.168.229.172,172.25.243.46,TCP,Normal traffic,DNS Poisoning,Medium,Blocked,Normal
3/20/2026 13:03,192.168.34.239,192.168.78.65,HTTP,Connection retry,DDoS,High,Blocked,Normal
3/27/2026 17:00,10.131.6.194,10.132.195.23,DNS,Normal traffic,Malware Activity,Low,Detected,Suspicious
4/30/2026 22:58,10.219.61.192,10.158.54.249,HTTP,High request rate,SQL Injection,Low,Detected,Suspicious
2/15/2026 5:27,172.29.151.175,192.168.119.19,HTTP,Normal traffic,DNS Poisoning,High,Detected,Suspicious
1/9/2026 22:50,172.21.136.37,192.168.195.185,ARP,Regular communication,DDoS,Medium,Monitored,Normal
2/1/2026 0:56,172.24.248.229,172.24.135.62,UDP,Abnormal lookup,Malware Activity,High,Blocked,Suspicious
1/1/2026 1:58,10.182.233.130,172.19.59.218,HTTP,Suspicious packet flow,SQL Injection,Medium,Monitored,Suspicious
1/18/2026 10:32,172.16.190.53,172.30.190.215,TCP,Unauthorized access,Malware Activity,Medium,Detected,Normal
4/7/2026 22:00,172.29.57.14,192.168.79.123,UDP,Abnormal lookup,DDoS,High,Monitored,Normal
4/23/2026 5:12,192.168.92.204,192.168.142.45,DNS,Suspicious packet flow,Phishing,Medium,Monitored,Normal
2/24/2026 10:31,192.168.99.226,172.16.250.13,ARP,Unauthorized access,ARP Spoofing,High,Blocked,Suspicious
4/21/2026 13:03,10.226.43.62,172.25.14.29,TCP,Normal traffic,Malware Activity,Medium,Detected,Normal
3/19/2026 1:23,10.150.123.181,10.23.79.139,UDP,Unauthorized access,DNS Poisoning,Low,Monitored,Normal
3/24/2026 16:54,172.30.141.253,10.221.92.48,TCP,Unauthorized access,DNS Poisoning,Medium,Blocked,Normal
4/19/2026 4:26,192.168.89.21,10.74.77.153,UDP,Repeated requests,Malware Activity,High,Detected,Normal
4/6/2026 16:34,10.157.167.64,192.168.214.255,HTTP,High request rate,ARP Spoofing,Medium,Monitored,Normal
3/22/2026 15:35,192.168.167.177,10.166.254.22,ARP,High request rate,ARP Spoofing,High,Monitored,Suspicious
2/26/2026 13:28,172.30.34.181,172.24.60.51,HTTP,Abnormal lookup,ARP Spoofing,High,Monitored,Suspicious
2/19/2026 0:11,172.17.106.251,10.171.37.118,TCP,Abnormal lookup,DDoS,High,Blocked,Suspicious
2/8/2026 23:30,10.128.143.241,172.22.22.178,DNS,Repeated requests,DNS Poisoning,Low,Monitored,Normal
2/9/2026 15:41,192.168.43.204,192.168.83.115,DNS,High request rate,ARP Spoofing,High,Detected,Suspicious
2/9/2026 21:30,172.19.239.199,10.154.138.210,UDP,High request rate,Phishing,Medium,Monitored,Normal
4/17/2026 4:17,10.153.68.235,172.27.225.152,ARP,Repeated requests,ARP Spoofing,Medium,Monitored,Normal
2/24/2026 11:41,10.148.206.251,172.31.210.153,TCP,Connection retry,DNS Poisoning,Medium,Detected,Suspicious
1/27/2026 0:48,172.27.229.4,10.153.233.149,HTTP,Abnormal lookup,DNS Poisoning,Low,Monitored,Normal
1/30/2026 9:26,192.168.212.73,192.168.220.110,TCP,Connection retry,Brute Force,Medium,Monitored,Normal
3/7/2026 4:32,172.27.159.25,10.100.206.191,ARP,Unauthorized access,Malware Activity,Medium,Blocked,Suspicious
1/16/2026 22:53,10.5.38.18,10.211.212.159,HTTP,High request rate,Brute Force,Medium,Detected,Suspicious
2/13/2026 1:13,10.145.14.121,10.150.239.178,HTTP,Unauthorized access,Malware Activity,Low,Blocked,Suspicious
3/21/2026 15:43,192.168.87.203,10.188.10.68,HTTP,High request rate,SQL Injection,Medium,Monitored,Normal
4/14/2026 0:17,192.168.54.220,192.168.18.156,DNS,Abnormal lookup,Brute Force,Low,Blocked,Normal
2/23/2026 0:50,172.23.136.54,192.168.123.31,HTTP,Suspicious packet flow,ARP Spoofing,High,Detected,Suspicious
4/8/2026 14:07,172.22.233.185,192.168.186.53,HTTP,Unauthorized access,Brute Force,Medium,Blocked,Suspicious
4/8/2026 19:46,10.116.156.198,10.94.16.69,DNS,Connection retry,SQL Injection,High,Monitored,Normal
2/13/2026 10:06,10.44.95.67,172.23.98.90,HTTP,Connection retry,Malware Activity,High,Blocked,Normal
3/17/2026 21:49,172.22.34.210,192.168.39.90,HTTP,Unauthorized access,ARP Spoofing,Medium,Monitored,Normal
4/6/2026 10:10,10.213.45.137,10.185.94.70,TCP,Repeated requests,ARP Spoofing,Low,Detected,Normal
3/30/2026 21:51,172.24.60.104,192.168.80.222,UDP,Repeated requests,ARP Spoofing,Low,Blocked,Normal
3/23/2026 4:05,192.168.255.128,172.24.41.219,TCP,Suspicious packet flow,DNS Poisoning,High,Blocked,Suspicious
4/19/2026 23:09,172.23.16.102,172.21.23.215,HTTP,Suspicious packet flow,Brute Force,Medium,Detected,Normal
4/13/2026 19:08,10.110.229.225,172.16.180.125,ARP,Regular communication,Phishing,Medium,Monitored,Normal
4/8/2026 21:48,172.19.48.88,10.26.28.211,TCP,Abnormal lookup,Brute Force,Medium,Blocked,Normal
1/8/2026 3:42,172.18.64.198,172.24.71.212,UDP,Connection retry,Phishing,High,Blocked,Suspicious
1/27/2026 9:03,192.168.186.26,10.0.209.157,ARP,High request rate,Phishing,Low,Blocked,Suspicious
2/26/2026 9:27,192.168.25.59,172.27.149.193,UDP,Normal traffic,ARP Spoofing,High,Monitored,Normal
2/27/2026 21:33,192.168.218.143,192.168.65.104,DNS,Normal traffic,ARP Spoofing,Low,Monitored,Normal
1/21/2026 4:37,192.168.187.213,172.16.76.150,DNS,Connection retry,SQL Injection,High,Blocked,Suspicious
3/29/2026 9:57,10.169.181.227,10.173.21.181,UDP,Connection retry,Phishing,Low,Monitored,Normal
2/27/2026 15:07,172.24.197.216,172.18.188.2,UDP,Connection retry,DNS Poisoning,Low,Monitored,Suspicious
2/5/2026 4:45,172.16.78.229,172.24.112.237,HTTP,Suspicious packet flow,SQL Injection,Low,Blocked,Normal
3/4/2026 23:53,10.115.50.183,10.116.132.6,HTTP,Regular communication,ARP Spoofing,Low,Detected,Normal
1/9/2026 12:28,172.20.70.225,192.168.4.78,TCP,Regular communication,DNS Poisoning,Low,Detected,Normal
2/12/2026 21:16,10.68.34.51,172.30.254.44,HTTP,Repeated requests,Brute Force,High,Detected,Suspicious
4/25/2026 3:26,10.246.107.250,10.215.132.98,DNS,High request rate,Malware Activity,High,Detected,Suspicious
2/27/2026 12:42,172.18.80.201,172.18.172.208,ARP,Normal traffic,Malware Activity,Low,Blocked,Suspicious
1/17/2026 5:36,172.25.182.31,172.19.111.97,DNS,Normal traffic,ARP Spoofing,High,Blocked,Suspicious
1/8/2026 12:21,10.71.28.5,172.25.88.227,TCP,High request rate,DDoS,High,Detected,Suspicious
3/15/2026 16:51,192.168.199.161,192.168.202.175,DNS,Suspicious packet flow,DDoS,Medium,Monitored,Normal
5/2/2026 0:34,192.168.158.173,192.168.33.7,ARP,Abnormal lookup,Brute Force,Low,Monitored,Suspicious
3/19/2026 7:07,192.168.238.247,192.168.210.88,DNS,High request rate,Phishing,Low,Monitored,Suspicious
1/23/2026 5:38,192.168.207.9,172.20.197.150,ARP,Repeated requests,SQL Injection,Medium,Blocked,Normal
5/2/2026 20:56,192.168.139.172,192.168.0.220,TCP,High request rate,ARP Spoofing,Medium,Blocked,Normal
2/10/2026 14:35,172.27.248.221,172.20.224.80,DNS,Connection retry,SQL Injection,High,Blocked,Normal
2/26/2026 12:55,172.26.235.178,172.16.220.211,ARP,Regular communication,SQL Injection,Low,Blocked,Normal
1/2/2026 1:03,10.126.83.69,172.23.233.201,ARP,High request rate,DNS Poisoning,High,Monitored,Normal
1/24/2026 23:41,192.168.132.235,192.168.237.32,UDP,Connection retry,SQL Injection,High,Monitored,Suspicious
1/28/2026 16:53,172.27.23.89,192.168.19.75,DNS,Suspicious packet flow,Malware Activity,High,Detected,Suspicious
3/30/2026 10:29,10.97.5.240,192.168.106.106,TCP,Unauthorized access,Brute Force,Medium,Detected,Normal
3/12/2026 7:54,192.168.2.149,192.168.128.106,DNS,Normal traffic,SQL Injection,Medium,Blocked,Suspicious
3/15/2026 1:50,172.16.228.224,10.183.74.220,HTTP,Suspicious packet flow,Phishing,Medium,Blocked,Normal
3/10/2026 0:36,10.69.193.10,10.217.90.160,UDP,Suspicious packet flow,ARP Spoofing,Low,Detected,Normal
5/1/2026 4:10,172.19.15.115,172.20.5.233,HTTP,Unauthorized access,Malware Activity,Low,Monitored,Normal
3/1/2026 10:31,10.47.147.47,192.168.79.28,TCP,Connection retry,Brute Force,Low,Detected,Normal
2/12/2026 17:37,192.168.249.116,172.31.67.178,TCP,Unauthorized access,Brute Force,Low,Blocked,Suspicious
4/16/2026 15:08,172.19.8.236,192.168.92.54,UDP,Abnormal lookup,DNS Poisoning,Low,Detected,Normal
1/3/2026 4:09,172.26.9.5,10.70.15.225,ARP,Repeated requests,Phishing,Medium,Monitored,Suspicious
1/25/2026 15:28,172.31.41.249,10.200.182.159,DNS,Abnormal lookup,Brute Force,High,Detected,Normal
2/1/2026 0:44,172.23.228.86,172.23.106.178,HTTP,Abnormal lookup,DNS Poisoning,Low,Blocked,Suspicious
1/10/2026 23:19,10.133.163.178,10.112.27.54,TCP,Connection retry,ARP Spoofing,High,Monitored,Suspicious
2/23/2026 5:02,10.200.120.45,10.225.255.242,UDP,Repeated requests,Brute Force,Medium,Monitored,Normal
2/21/2026 7:03,172.21.29.41,10.188.77.23,ARP,Repeated requests,SQL Injection,Low,Blocked,Normal
3/10/2026 23:21,192.168.233.139,10.157.29.11,DNS,Normal traffic,Malware Activity,High,Detected,Suspicious
3/25/2026 4:07,192.168.84.147,172.17.123.165,ARP,Abnormal lookup,SQL Injection,Low,Blocked,Normal
4/30/2026 22:20,172.16.53.111,10.23.28.11,ARP,Suspicious packet flow,DNS Poisoning,Medium,Detected,Suspicious
1/16/2026 0:25,172.20.42.112,10.241.120.238,DNS,Regular communication,SQL Injection,High,Monitored,Suspicious
4/13/2026 10:10,172.22.153.204,192.168.0.120,DNS,Abnormal lookup,Brute Force,Medium,Monitored,Normal
3/26/2026 9:30,192.168.214.161,192.168.200.48,HTTP,High request rate,Phishing,Medium,Blocked,Suspicious
2/7/2026 21:22,10.160.229.245,172.30.26.19,ARP,High request rate,DDoS,Medium,Monitored,Normal
2/16/2026 23:48,172.27.69.165,10.27.17.114,UDP,Connection retry,DDoS,High,Monitored,Suspicious
3/21/2026 5:14,10.196.43.66,172.23.110.218,TCP,Repeated requests,Brute Force,Low,Blocked,Normal
4/18/2026 7:25,172.26.95.110,172.22.155.203,TCP,Connection retry,DDoS,High,Detected,Normal
5/1/2026 11:12,10.123.82.15,10.55.88.178,DNS,Unauthorized access,Brute Force,Low,Monitored,Suspicious
4/18/2026 5:09,10.164.14.110,10.98.178.45,HTTP,High request rate,Phishing,High,Detected,Suspicious
3/29/2026 3:24,10.233.102.52,172.18.33.21,UDP,Normal traffic,Brute Force,Medium,Monitored,Suspicious
4/16/2026 12:54,10.103.17.97,192.168.67.249,ARP,Suspicious packet flow,Malware Activity,Medium,Monitored,Normal
2/1/2026 8:35,10.105.199.58,10.6.63.236,UDP,Abnormal lookup,Phishing,Low,Detected,Suspicious
3/30/2026 13:14,192.168.23.67,192.168.3.77,UDP,Abnormal lookup,Brute Force,Medium,Detected,Normal
3/24/2026 18:50,10.63.172.135,172.18.105.23,DNS,High request rate,DDoS,High,Monitored,Suspicious
4/5/2026 20:22,192.168.19.5,192.168.208.164,UDP,Regular communication,DDoS,High,Monitored,Normal
3/18/2026 16:08,10.31.224.172,172.19.37.203,ARP,Suspicious packet flow,DNS Poisoning,Medium,Monitored,Normal
1/28/2026 8:51,192.168.148.58,10.186.160.73,UDP,Repeated requests,ARP Spoofing,Low,Detected,Suspicious
3/30/2026 7:10,192.168.37.209,192.168.43.15,ARP,Unauthorized access,DNS Poisoning,High,Blocked,Normal
1/28/2026 18:23,192.168.101.115,172.22.101.174,TCP,High request rate,DDoS,High,Blocked,Normal
3/11/2026 0:49,172.25.142.130,10.161.113.75,ARP,Unauthorized access,Brute Force,High,Monitored,Normal
2/6/2026 8:10,192.168.33.179,172.20.165.2,ARP,Abnormal lookup,Phishing,High,Blocked,Normal
3/25/2026 12:08,10.1.18.179,172.26.193.167,HTTP,High request rate,Malware Activity,High,Detected,Suspicious
3/10/2026 23:49,192.168.58.110,10.123.24.156,DNS,Normal traffic,ARP Spoofing,High,Blocked,Normal
3/22/2026 19:30,172.29.169.217,172.31.10.206,TCP,Normal traffic,Malware Activity,Low,Blocked,Suspicious
4/3/2026 6:38,10.25.152.149,192.168.74.183,ARP,High request rate,Phishing,High,Blocked,Suspicious
2/18/2026 0:39,192.168.153.63,172.27.0.187,HTTP,Abnormal lookup,DNS Poisoning,Low,Blocked,Suspicious
3/16/2026 13:19,10.58.237.79,10.215.248.124,ARP,Abnormal lookup,DDoS,High,Detected,Suspicious
3/7/2026 21:34,10.161.211.87,172.16.67.52,UDP,Connection retry,DDoS,Medium,Monitored,Normal
4/25/2026 22:13,192.168.171.68,10.152.145.75,HTTP,Connection retry,Phishing,Low,Detected,Suspicious
3/3/2026 22:59,172.29.249.249,192.168.126.159,ARP,Suspicious packet flow,DDoS,Medium,Detected,Suspicious
2/13/2026 6:14,172.17.107.128,192.168.15.3,UDP,Normal traffic,ARP Spoofing,High,Detected,Suspicious
3/29/2026 11:11,192.168.238.166,172.23.97.131,ARP,High request rate,DNS Poisoning,High,Detected,Normal
4/7/2026 21:09,10.15.109.100,192.168.41.79,TCP,Unauthorized access,Phishing,Low,Monitored,Suspicious
3/25/2026 2:53,172.18.64.15,10.184.180.96,TCP,Repeated requests,Phishing,Low,Blocked,Normal
1/30/2026 20:03,172.27.200.234,10.200.88.161,UDP,Suspicious packet flow,SQL Injection,High,Detected,Suspicious
1/15/2026 18:10,172.21.83.156,10.253.152.120,DNS,Abnormal lookup,ARP Spoofing,Low,Detected,Suspicious
1/10/2026 5:30,172.24.236.103,192.168.169.190,TCP,Suspicious packet flow,Phishing,Medium,Blocked,Suspicious
2/7/2026 17:10,192.168.229.164,10.246.29.83,UDP,Connection retry,ARP Spoofing,Medium,Monitored,Suspicious
1/7/2026 11:32,10.195.48.248,10.94.65.98,DNS,Regular communication,Malware Activity,Low,Detected,Suspicious
5/1/2026 9:16,172.16.237.121,172.19.118.176,TCP,Normal traffic,Brute Force,Low,Monitored,Normal
2/19/2026 4:20,10.218.101.70,192.168.160.170,HTTP,Regular communication,DDoS,High,Monitored,Suspicious
5/2/2026 16:28,192.168.125.52,10.162.51.94,HTTP,Repeated requests,SQL Injection,High,Blocked,Normal
2/2/2026 18:25,172.22.234.97,10.25.8.69,TCP,Suspicious packet flow,DDoS,Medium,Blocked,Normal
4/18/2026 23:56,10.182.15.233,10.184.49.193,DNS,High request rate,Phishing,High,Detected,Suspicious
3/16/2026 6:14,192.168.237.160,10.169.252.151,ARP,Connection retry,Phishing,High,Monitored,Suspicious
2/18/2026 5:35,10.249.67.159,192.168.122.159,ARP,Normal traffic,Brute Force,Medium,Monitored,Suspicious
1/27/2026 2:51,10.73.141.173,172.27.108.195,UDP,Normal traffic,Phishing,Medium,Monitored,Normal
2/14/2026 8:34,10.9.104.217,172.20.49.119,HTTP,Abnormal lookup,ARP Spoofing,Medium,Detected,Suspicious
2/14/2026 23:17,10.100.69.182,192.168.53.184,HTTP,Regular communication,DDoS,High,Monitored,Normal
2/4/2026 1:50,172.19.38.124,172.27.123.93,ARP,Connection retry,Brute Force,Low,Detected,Suspicious
2/4/2026 0:33,172.16.107.231,192.168.163.245,HTTP,Unauthorized access,Malware Activity,Low,Detected,Normal
4/23/2026 20:08,192.168.57.215,172.16.206.112,UDP,Suspicious packet flow,ARP Spoofing,Low,Monitored,Suspicious
3/19/2026 17:02,172.22.233.127,192.168.240.182,HTTP,Connection retry,Malware Activity,Medium,Detected,Normal
1/6/2026 19:57,192.168.201.31,10.208.196.53,HTTP,Repeated requests,ARP Spoofing,Medium,Detected,Normal
3/5/2026 20:35,192.168.64.48,172.25.40.10,ARP,Unauthorized access,Malware Activity,Low,Blocked,Suspicious
2/23/2026 7:20,10.167.197.35,172.25.146.71,DNS,Unauthorized access,Phishing,Medium,Detected,Suspicious
4/11/2026 7:34,192.168.95.73,192.168.76.212,DNS,Connection retry,DNS Poisoning,Medium,Detected,Normal
1/18/2026 21:15,192.168.21.41,10.91.160.14,UDP,Normal traffic,Brute Force,Medium,Detected,Suspicious
1/12/2026 20:17,172.18.83.214,192.168.105.159,ARP,High request rate,DNS Poisoning,Medium,Detected,Normal
4/5/2026 3:20,172.22.217.252,10.248.213.43,HTTP,Repeated requests,DNS Poisoning,Medium,Blocked,Suspicious
3/24/2026 8:14,10.91.240.179,172.31.63.29,TCP,Abnormal lookup,ARP Spoofing,High,Blocked,Suspicious
1/11/2026 5:40,172.25.177.148,10.48.129.88,DNS,Abnormal lookup,SQL Injection,Low,Detected,Normal
3/14/2026 0:46,10.106.145.185,192.168.134.251,TCP,High request rate,Brute Force,Medium,Detected,Normal
2/15/2026 20:18,10.48.88.201,192.168.41.242,ARP,Unauthorized access,Malware Activity,Low,Monitored,Suspicious
1/27/2026 10:34,192.168.248.234,192.168.163.85,UDP,High request rate,ARP Spoofing,Low,Blocked,Normal
2/16/2026 5:53,192.168.187.108,192.168.207.77,HTTP,Regular communication,SQL Injection,High,Detected,Suspicious
4/23/2026 22:45,192.168.104.213,10.36.142.9,UDP,Connection retry,DDoS,Medium,Monitored,Suspicious
3/29/2026 15:53,172.19.6.250,192.168.34.35,TCP,Abnormal lookup,Phishing,High,Detected,Suspicious
1/15/2026 9:29,192.168.229.201,10.24.201.73,HTTP,Normal traffic,Brute Force,High,Blocked,Normal
2/24/2026 14:24,192.168.137.83,172.23.121.51,UDP,Unauthorized access,Malware Activity,High,Detected,Normal
5/2/2026 20:46,172.20.192.1,172.16.62.109,TCP,High request rate,ARP Spoofing,High,Detected,Suspicious
